sku,group,SK,date,qty,oos_flag,promo_flag,category
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/24,0,0.0,0,ALL
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/24,42,1.0,0,ALL
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/25,130,1.0,0,ALL
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/25,490,0.952380952380952,0,ALL
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/25,984,0.909090909090909,0,ALL
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/25,688,0.166666666666667,0,ALL
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/25,6,0.105263157894737,0,ALL
7431370,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/25,4,0.0869565217391304,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,2,1.0,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,0.590909090909091,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,0.0,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,0,0.0,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,0,0.318181818181818,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,0,0.85,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,0,0.95,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,0.904761904761905,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,0,1.0,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,0,0.521739130434783,0,ALL
743167,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,0,0.7,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,1,0.809523809523809,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,0.681818181818182,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,0.294117647058824,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,0,0.444444444444444,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,0,0.181818181818182,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,0,0.0,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,0,0.7,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,0.857142857142857,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,0,0.666666666666667,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,0,1.0,0,ALL
743237,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,0,1.0,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/22,2,0.0476190476190476,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,1,0.0,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,0.5,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,0.588235294117647,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,1,0.444444444444444,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,0,0.227272727272727,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,0,0.05,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,0.0,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,0,0.666666666666667,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,0,1.0,0,ALL
743247,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,0,0.9,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,13,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,21,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,8,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,1,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/23,3,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/23,4,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/23,0,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/23,2,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/24,5,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/29/24,1,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/24,5,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/24,19,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/24,19,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/24,17,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/24,31,0.954545454545455,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/24,21,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/24,38,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/24,15,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/24,8,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/24,18,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/25,33,0.95,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/25,29,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/25,24,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/25,20,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/25,17,1.0,0,ALL
7432470,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/25,14,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/22,1,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/22,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/22,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/22,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/22,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/22,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,0,0.166666666666667,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,0,0.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,0,0.8,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,2,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,0,1.0,0,ALL
743307,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/21,4,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/21,5,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/21,4,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/21,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/21,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/21,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/21,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/22,0,0.952380952380952,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,5,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,0,0.944444444444444,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,0,0.909090909090909,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,0,1.0,0,ALL
74361,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/21,2,0.5,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/21,0,0.272727272727273,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/21,1,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/21,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/21,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/21,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/21,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/22,1,0.952380952380952,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/22,0,0.857142857142857,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/22,0,0.904761904761905,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,0,0.944444444444444,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,0,0.909090909090909,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,0,1.0,0,ALL
74362,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,0,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/22,1,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/22,0,0.857142857142857,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/22,2,0.130434782608696,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/22,0,0.523809523809524,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,0,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,0,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,1,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,0,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,0,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,0.0476190476190476,0,ALL
14005,140-Воротки,,5/31/22,0,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,0,0.428571428571429,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,1,1.0,0,ALL
743657,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,1,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/22,2,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,6,0.809523809523809,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,0.909090909090909,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,2,0.941176470588235,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,7,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,11,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,14,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,17,0.8,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,40,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,15,0.809523809523809,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,0,0.0869565217391304,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,0,0.35,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/23,9,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/23,14,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/23,2,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/23,0,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/24,0,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/29/24,0,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/24,0,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/24,2,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/24,2,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/24,1,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/24,71,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/24,90,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/24,97,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/24,61,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/24,13,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/24,31,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/25,29,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/25,28,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/25,62,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/25,64,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/25,43,1.0,0,ALL
743667,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/25,11,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/22,6,0.904761904761905,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,5,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,0,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,0,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,0,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,4,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,0.666666666666667,0,ALL
14005,140-Воротки,,6/30/22,1,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,2,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/23,0,1.0,0,ALL
743677,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/23,1,0.65,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/21,1,0.227272727272727,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/21,4,0.590909090909091,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/21,4,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/21,7,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/21,6,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/21,4,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/21,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/22,1,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/22,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/22,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/22,0,0.944444444444444,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/22,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/22,2,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,7/31/22,2,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,8/31/22,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,9/30/22,2,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,10/31/22,0,0.904761904761905,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,11/30/22,0,0.727272727272727,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,12/31/22,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,1/31/23,1,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,2/28/23,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,3/31/23,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,4/30/23,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,5/31/23,0,1.0,0,ALL
74368,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS""",,6/30/23,0,1.0,0,ALL
